User_ID,Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score,AI_Predicted_Score
U2566,30,Female,5.1,6,Non-Vegetarian,11.7,Medium,157,232.28,85,86.3,83.97
U2567,31,Female,6.2,8,Non-Vegetarian,7.3,Low,100,287.17,86,73.59,76.99
U2568,29,Male,8.8,4,Non-Vegetarian,11.8,Low,321,569.48,61,16.07,18.78
U2569,51,Female,7.8,7,Non-Vegetarian,5.0,Medium,312,441.43,57,47.79,50.35
U2570,44,Female,6.1,10,Non-Vegetarian,9.7,Low,336,406.15,94,45.24,46.28
U2571,29,Male,7.0,1,Vegetarian,9.6,Low,273,452.14,87,55.28,60.16
U2572,55,Male,9.1,6,Non-Vegetarian,11.4,Medium,70,360.61,94,79.6,79.3
U2573,53,Female,9.3,4,Non-Vegetarian,1.1,Medium,419,512.2,78,59.2,58.29
U2574,18,Other,5.0,2,Vegetarian,3.5,Medium,362,340.02,54,68.84,70.61
U2575,43,Male,7.7,2,Non-Vegetarian,3.8,High,368,214.68,60,100.0,95.98
U2576,57,Female,7.9,9,Non-Vegetarian,2.5,Medium,426,529.5,97,50.78,52.57
U2577,57,Male,4.5,5,Non-Vegetarian,1.8,Medium,132,208.57,59,93.4,93.85
U2578,38,Female,4.5,5,Vegetarian,1.2,High,433,516.16,74,49.51,50.6
U2579,49,Male,8.5,9,Non-Vegetarian,2.2,Medium,327,529.73,73,42.37,39.48
U2580,42,Female,6.4,1,Non-Vegetarian,8.8,Low,197,263.42,51,70.26,72.35
U2581,29,Male,6.6,1,Non-Vegetarian,7.4,Medium,413,376.64,75,71.57,72.54
U2582,42,Male,8.3,10,Vegetarian,3.9,Low,353,207.72,83,85.57,83.76
U2583,43,Female,9.5,10,Non-Vegetarian,5.9,Low,491,437.99,60,32.33,33.58
U2584,53,Male,6.3,6,Non-Vegetarian,6.4,Medium,463,438.5,46,36.66,34.66
U2585,33,Female,8.6,10,Non-Vegetarian,5.5,Medium,204,317.49,98,85.96,90.11
U2586,31,Male,5.4,3,Non-Vegetarian,2.2,Medium,498,474.04,94,64.53,67.73
U2587,51,Female,6.5,4,Vegan,6.9,Low,166,220.46,58,78.59,73.63
U2588,41,Other,4.3,7,Vegetarian,6.1,Medium,341,273.71,59,67.51,63.69
U2589,25,Male,9.4,1,Non-Vegetarian,2.8,Low,68,331.74,56,78.95,78.08
U2590,44,Female,10.0,8,Non-Vegetarian,7.8,Medium,343,351.56,68,65.85,64.15
U2591,56,Male,8.3,10,Non-Vegetarian,11.3,Medium,4,574.22,40,8.87,13.48
U2592,30,Female,9.6,4,Non-Vegetarian,4.9,High,0,260.34,40,90.46,88.98
U2593,46,Male,6.2,8,Vegan,9.3,Medium,416,596.81,60,9.66,6.35
U2594,48,Male,8.2,8,Non-Vegetarian,8.0,Medium,199,382.42,89,70.18,74.81
U2595,36,Male,4.3,6,Non-Vegetarian,1.7,High,12,240.24,94,100.0,100.0
U2596,27,Male,6.9,8,Non-Vegetarian,8.1,Medium,151,386.17,41,43.77,40.69
U2597,57,Other,8.9,7,Non-Vegetarian,7.3,Medium,487,246.38,46,70.05,70.74
U2598,51,Female,4.3,2,Non-Vegetarian,4.2,Low,103,487.31,86,53.02,52.55
U2599,18,Male,5.1,10,Vegetarian,8.5,Low,76,363.17,82,51.4,46.48
U2600,36,Female,5.8,7,Non-Vegetarian,6.5,High,320,277.5,40,65.2,65.49
U2601,18,Female,9.3,5,Vegan,4.6,Low,298,598.93,53,17.42,19.93
U2602,41,Female,4.2,10,Non-Vegetarian,2.8,Medium,59,214.23,46,75.32,75.0
U2603,42,Male,6.4,7,Vegan,8.8,Low,284,538.79,62,16.12,17.29
U2604,21,Female,4.8,3,Vegetarian,3.5,Low,421,591.61,49,10.83,15.67
U2605,41,Male,4.0,4,Vegetarian,5.9,High,266,487.57,53,41.07,41.24
U2606,56,Female,7.6,8,Vegan,1.2,Medium,460,354.03,82,75.2,70.73
U2607,37,Female,7.8,7,Vegan,1.0,Low,84,451.21,94,65.22,65.8
U2608,50,Female,9.8,5,Non-Vegetarian,6.2,High,341,586.09,48,29.8,32.1
U2609,45,Female,7.5,5,Vegan,2.3,High,337,575.59,73,45.38,45.42
U2610,52,Male,8.0,8,Non-Vegetarian,5.6,Low,453,572.17,46,5.18,4.0
U2611,41,Male,7.6,7,Non-Vegetarian,3.9,High,361,507.93,57,41.98,42.77
U2612,57,Male,6.0,3,Non-Vegetarian,11.2,Low,108,346.89,62,55.23,50.94
U2613,19,Female,4.8,9,Non-Vegetarian,9.2,Medium,58,509.76,94,43.68,40.8
U2614,40,Other,5.1,1,Non-Vegetarian,5.0,Low,207,200.59,97,100.0,97.13
U2615,50,Male,9.4,2,Non-Vegetarian,4.4,Medium,334,534.89,75,54.87,52.06
U2616,31,Male,7.1,4,Vegetarian,10.9,Medium,5,382.1,42,52.07,49.11
U2617,32,Male,8.6,4,Non-Vegetarian,4.9,Low,116,297.2,74,82.0,79.81
U2618,49,Female,5.6,6,Non-Vegetarian,5.7,Low,231,514.59,56,23.27,23.31
U2619,40,Female,9.7,2,Vegetarian,8.5,High,310,353.0,90,92.62,92.9
U2620,21,Female,7.9,2,Vegetarian,7.4,Medium,161,510.27,79,56.93,56.68
U2621,37,Male,9.6,10,Non-Vegetarian,9.2,Medium,465,420.22,62,42.06,40.35
U2622,48,Female,5.4,6,Non-Vegetarian,8.1,Medium,328,413.71,52,42.14,40.72
U2623,24,Female,5.2,9,Non-Vegetarian,9.5,Low,456,384.95,73,36.37,40.06
U2624,18,Male,6.3,6,Vegetarian,7.2,Low,189,406.31,87,56.8,58.22
U2625,22,Male,9.7,2,Vegetarian,2.9,Low,176,281.29,91,100.0,99.17
U2626,31,Female,8.6,9,Non-Vegetarian,9.1,Medium,448,584.78,93,30.63,32.71
U2627,47,Female,8.9,8,Vegetarian,2.7,Medium,26,336.28,77,84.68,83.97
U2628,55,Female,9.6,4,Non-Vegetarian,2.1,Medium,218,317.24,41,76.32,76.4
U2629,40,Female,5.5,10,Vegetarian,5.5,Medium,147,286.81,40,57.01,52.16
U2630,24,Male,9.6,10,Non-Vegetarian,11.8,High,195,518.78,60,31.14,32.58
U2631,56,Female,7.4,7,Non-Vegetarian,1.1,Low,81,273.91,98,95.88,94.17
U2632,33,Female,8.7,6,Vegan,5.1,Medium,439,435.15,65,53.94,58.86
U2633,26,Other,9.3,9,Vegetarian,8.0,Medium,107,203.33,73,94.07,95.19
U2634,56,Male,6.6,2,Non-Vegetarian,9.3,Medium,486,242.19,98,99.16,100.0
U2635,51,Male,5.2,1,Non-Vegetarian,5.0,Low,352,206.01,82,95.52,96.2
U2636,48,Male,7.7,1,Vegetarian,1.2,Low,275,258.05,88,100.0,100.0
U2637,24,Male,4.4,1,Vegetarian,3.1,High,127,420.34,89,84.05,82.34
U2638,19,Male,8.0,1,Vegan,8.1,Low,21,327.93,44,63.77,66.23
U2639,23,Female,8.7,4,Non-Vegetarian,9.2,Low,194,561.62,90,38.12,33.21
U2640,51,Female,9.0,1,Non-Vegetarian,11.0,Medium,401,429.92,56,52.83,54.81
U2641,34,Male,6.5,6,Vegan,10.5,Medium,102,202.93,78,93.39,97.47
U2642,43,Male,5.0,7,Vegetarian,1.3,Medium,4,327.96,75,81.81,82.83
U2643,29,Other,4.9,6,Non-Vegetarian,10.7,High,489,535.91,81,33.15,37.75
U2644,37,Male,5.9,6,Non-Vegetarian,6.5,Medium,420,373.93,70,59.33,62.96
U2645,58,Male,9.2,10,Non-Vegetarian,4.8,Low,429,346.1,97,68.44,68.11
U2646,52,Female,9.5,10,Vegetarian,4.8,Medium,35,404.14,89,73.24,76.33
U2647,52,Female,5.9,1,Non-Vegetarian,7.5,Low,267,517.82,95,49.41,46.19
U2648,46,Other,8.8,1,Non-Vegetarian,4.8,Medium,440,448.49,73,66.35,70.44
U2649,55,Other,6.5,3,Vegetarian,6.4,Low,296,398.89,72,56.0,52.57
U2650,48,Female,5.8,3,Non-Vegetarian,8.0,Low,164,357.43,97,74.25,77.58
U2651,57,Female,8.6,2,Vegetarian,4.5,Medium,54,335.11,70,89.52,86.38
U2652,30,Female,6.1,10,Non-Vegetarian,10.2,Medium,478,335.35,48,40.45,41.43
U2653,43,Female,5.1,10,Non-Vegetarian,4.4,High,386,442.95,80,52.06,47.89
U2654,39,Male,7.2,9,Vegetarian,6.7,High,73,387.41,99,79.82,75.41
U2655,25,Male,7.8,7,Non-Vegetarian,3.1,Medium,269,211.37,52,87.34,84.54
U2656,57,Female,8.1,10,Vegetarian,10.5,Medium,441,571.76,89,25.84,29.17
U2657,24,Male,6.3,7,Non-Vegetarian,11.9,Low,146,349.63,43,36.06,34.16
U2658,22,Female,7.2,3,Non-Vegetarian,11.2,High,146,538.13,50,33.99,29.48
U2659,18,Male,8.1,4,Vegan,5.2,Low,155,270.65,67,80.69,77.52
U2660,57,Male,7.1,1,Non-Vegetarian,8.2,Low,416,207.72,63,83.46,84.09
U2661,28,Male,5.8,8,Vegetarian,5.9,High,118,410.29,51,51.51,53.13
U2662,49,Female,8.1,9,Non-Vegetarian,10.3,Medium,15,321.62,62,64.85,62.32
U2663,24,Male,7.2,1,Non-Vegetarian,10.0,Medium,418,446.85,87,63.06,66.59
U2664,46,Female,8.6,10,Non-Vegetarian,2.9,Medium,119,334.81,71,75.17,74.75
U2665,47,Female,9.2,2,Vegetarian,6.3,Low,475,347.97,57,60.96,64.29
U2666,38,Male,10.0,10,Non-Vegetarian,10.9,Low,474,333.2,99,63.14,65.45
U2667,56,Female,9.7,10,Non-Vegetarian,7.7,Medium,14,498.48,47,32.99,35.61
U2668,58,Male,8.3,5,Non-Vegetarian,2.5,Medium,191,484.71,49,47.74,47.91
U2669,56,Female,7.5,4,Non-Vegetarian,11.7,Medium,487,524.64,74,34.27,36.14
U2670,37,Female,9.7,7,Vegetarian,4.4,Medium,369,404.56,42,49.99,52.49
U2671,39,Female,9.8,8,Non-Vegetarian,6.0,Medium,365,324.75,90,83.18,78.48
U2672,46,Female,10.0,10,Vegetarian,5.6,Medium,302,335.09,45,57.21,56.71
U2673,21,Male,8.5,5,Vegetarian,9.3,High,419,289.39,73,82.94,85.78
U2674,20,Male,9.3,4,Vegetarian,11.4,Medium,247,413.11,79,64.21,68.44
U2675,26,Male,5.6,8,Non-Vegetarian,2.9,High,327,275.23,72,84.44,87.01
U2676,22,Male,9.9,1,Non-Vegetarian,5.0,High,274,502.31,65,63.6,61.47
U2677,20,Male,5.9,5,Vegetarian,8.2,Low,445,551.37,83,25.21,26.34
U2678,42,Female,4.7,3,Vegetarian,6.6,High,99,341.62,43,66.08,62.21
U2679,49,Male,7.8,7,Non-Vegetarian,2.1,Medium,381,422.0,68,59.5,59.81
U2680,50,Male,7.5,10,Non-Vegetarian,8.0,Low,385,471.75,58,20.68,22.85
U2681,35,Female,4.8,10,Non-Vegetarian,11.8,Medium,264,415.28,50,27.41,29.89
U2682,53,Female,4.7,1,Vegan,1.0,Low,359,561.76,88,44.09,40.13
U2683,58,Male,6.6,3,Non-Vegetarian,9.6,High,395,455.67,87,62.45,65.8
U2684,46,Female,9.4,10,Non-Vegetarian,2.0,Low,472,441.28,99,57.31,58.4
U2685,56,Female,7.6,6,Non-Vegetarian,4.3,Medium,62,246.62,84,100.0,100.0
U2686,19,Male,5.4,8,Vegan,6.8,Medium,414,321.13,84,69.8,68.95
U2687,28,Female,5.2,8,Non-Vegetarian,10.5,High,71,309.98,40,55.57,58.89
U2688,48,Female,4.5,3,Non-Vegetarian,11.7,Low,10,367.79,54,45.95,48.39
U2689,21,Male,4.5,9,Non-Vegetarian,5.7,High,22,520.79,40,25.21,21.99
U2690,46,Female,7.0,7,Non-Vegetarian,3.0,Medium,173,377.09,51,59.69,56.99
U2691,20,Female,5.2,6,Non-Vegetarian,3.1,Low,16,468.73,85,52.81,54.14
U2692,19,Male,5.5,9,Vegetarian,1.8,High,407,489.7,62,41.54,44.6
U2693,53,Female,8.5,3,Non-Vegetarian,2.4,Low,108,574.65,50,29.47,30.43
U2694,31,Female,4.9,5,Vegetarian,10.2,Low,12,367.37,99,67.53,70.98
U2695,21,Female,7.0,3,Non-Vegetarian,8.4,Medium,366,284.01,77,84.24,87.2
U2696,47,Female,5.5,2,Non-Vegetarian,6.5,High,128,265.05,74,97.51,99.99
U2697,36,Female,8.3,9,Non-Vegetarian,8.6,Medium,176,493.01,44,27.01,22.88
U2698,36,Male,8.4,4,Non-Vegetarian,2.6,High,249,392.93,86,87.43,86.79
U2699,48,Male,5.7,6,Non-Vegetarian,10.5,Low,117,468.04,48,22.3,25.31
U2700,32,Other,8.1,1,Non-Vegetarian,2.5,Low,102,226.04,52,91.74,93.86
U2701,46,Female,7.5,1,Vegan,6.3,High,488,423.63,97,81.68,82.19
U2702,20,Female,6.9,2,Non-Vegetarian,6.0,Low,30,300.47,45,67.62,70.85
U2703,36,Female,7.4,4,Vegetarian,1.2,Medium,75,592.11,75,47.32,42.46
U2704,39,Female,6.8,6,Non-Vegetarian,5.3,Medium,45,296.35,47,71.86,70.9
U2705,37,Male,7.1,4,Vegetarian,4.6,Low,272,240.37,87,92.3,92.37
U2706,24,Male,5.1,2,Non-Vegetarian,4.5,Low,145,465.35,43,35.49,39.88
U2707,21,Female,5.8,4,Vegetarian,7.3,High,355,379.49,86,75.3,71.22
U2708,18,Male,8.9,3,Non-Vegetarian,10.5,Low,67,318.0,68,70.71,74.07
U2709,58,Male,4.8,1,Non-Vegetarian,3.6,Low,66,579.74,96,47.26,42.44
U2710,24,Male,7.7,3,Vegetarian,1.4,Medium,404,400.92,41,57.9,53.61
U2711,39,Female,4.9,5,Non-Vegetarian,2.6,Medium,177,280.85,98,99.55,94.64
U2712,54,Male,8.4,10,Non-Vegetarian,9.2,Low,173,425.74,64,35.58,35.07
U2713,47,Female,7.4,7,Non-Vegetarian,2.9,Medium,269,235.25,42,77.86,80.08
U2714,26,Male,9.1,6,Vegetarian,3.0,Low,183,427.85,62,52.73,56.65
U2715,44,Male,5.1,5,Vegetarian,3.5,Medium,446,428.95,89,64.04,63.92
U2716,55,Male,4.7,9,Non-Vegetarian,7.0,Low,5,569.27,56,8.92,6.4
U2717,40,Male,9.3,8,Non-Vegetarian,10.4,Low,161,485.4,52,23.88,24.54
U2718,29,Male,9.7,8,Non-Vegetarian,8.1,High,85,261.63,95,100.0,100.0
U2719,30,Female,7.6,1,Non-Vegetarian,1.3,Medium,51,239.97,67,100.0,100.0
U2720,50,Female,9.5,2,Non-Vegetarian,1.0,Medium,475,274.74,42,84.21,85.36
U2721,32,Female,5.2,6,Vegan,5.1,Medium,416,484.31,64,38.71,35.61
U2722,33,Female,9.3,4,Non-Vegetarian,10.6,Low,4,353.51,51,56.2,51.85
U2723,51,Female,9.3,10,Non-Vegetarian,8.1,Low,368,315.42,87,65.02,66.28
U2724,26,Male,8.3,1,Non-Vegetarian,5.1,Medium,326,478.49,52,51.68,47.15
U2725,59,Male,9.7,9,Non-Vegetarian,11.2,Medium,33,398.59,62,53.51,58.37
U2726,44,Male,7.4,5,Non-Vegetarian,3.2,Low,14,574.62,91,44.45,48.99
U2727,32,Male,6.4,4,Non-Vegetarian,5.8,Medium,333,592.35,89,40.21,39.91
U2728,52,Male,6.5,6,Non-Vegetarian,10.3,Low,251,583.52,78,17.28,21.81
U2729,51,Female,5.2,4,Vegan,6.5,Medium,161,204.4,71,95.86,100.0
U2730,57,Female,9.0,6,Non-Vegetarian,7.4,Medium,201,467.86,87,61.4,64.54
U2731,47,Female,7.2,7,Vegetarian,3.6,Low,236,270.28,88,84.23,84.41
U2732,40,Male,4.4,8,Vegetarian,6.5,Low,25,545.91,80,26.56,23.34
U2733,26,Female,6.3,2,Vegetarian,9.3,High,254,318.88,83,87.92,89.13
U2734,49,Female,8.9,9,Non-Vegetarian,3.1,Low,162,396.73,63,52.29,56.87
U2735,52,Other,4.5,7,Non-Vegetarian,3.7,Medium,43,447.03,60,49.09,48.01
U2736,49,Male,7.9,5,Non-Vegetarian,11.2,Medium,117,532.67,96,50.88,55.13
U2737,33,Male,7.4,7,Vegetarian,3.5,High,224,379.31,84,79.85,80.08
U2738,49,Male,4.8,1,Vegetarian,6.0,Low,396,528.06,71,33.17,32.27
U2739,42,Male,6.4,2,Non-Vegetarian,6.6,Medium,156,254.0,97,100.0,100.0
U2740,47,Female,6.3,3,Vegetarian,9.5,Medium,387,307.82,59,67.81,63.11
U2741,54,Male,6.3,8,Vegan,2.8,Medium,156,544.79,48,27.48,30.0
U2742,54,Male,4.9,9,Non-Vegetarian,3.6,Low,47,382.12,49,41.27,39.5
U2743,52,Female,9.0,8,Non-Vegetarian,1.0,Medium,92,488.23,46,45.29,40.98
U2744,25,Male,4.6,8,Vegetarian,2.1,Low,489,203.46,61,71.86,73.99
U2745,57,Female,9.5,1,Non-Vegetarian,10.2,Low,42,367.74,67,68.07,64.87
U2746,53,Male,5.9,9,Non-Vegetarian,4.5,Low,33,437.06,76,46.55,42.34
U2747,42,Female,9.3,3,Non-Vegetarian,4.0,High,358,554.46,42,38.03,40.44
U2748,35,Female,9.1,6,Vegetarian,11.6,Low,396,349.7,61,48.1,51.39
U2749,56,Female,4.1,5,Vegetarian,8.6,High,354,338.06,93,78.38,78.92
U2750,27,Male,6.8,8,Vegetarian,9.0,Medium,18,438.66,85,58.13,57.49
U2751,18,Male,5.9,10,Non-Vegetarian,7.6,Low,474,445.47,77,30.17,32.17
U2752,21,Male,8.2,7,Vegetarian,9.0,Low,95,474.53,42,23.91,23.74
U2753,43,Female,4.4,1,Vegetarian,5.6,Low,224,450.81,95,61.28,61.05
U2754,28,Female,5.8,9,Vegetarian,6.4,Medium,423,457.43,61,34.8,37.15
U2755,32,Male,4.5,3,Non-Vegetarian,4.4,Low,305,510.93,58,29.14,29.88
U2756,49,Female,5.9,4,Non-Vegetarian,11.3,Medium,245,317.24,52,60.08,60.92
U2757,32,Male,6.5,6,Non-Vegetarian,10.4,Low,142,443.86,96,51.58,55.86
U2758,45,Female,5.8,9,Non-Vegetarian,10.3,High,40,539.64,95,44.91,49.01
U2759,40,Female,8.0,4,Vegan,9.8,Low,358,363.99,92,66.48,70.25
U2760,20,Female,7.7,10,Vegetarian,6.5,Medium,3,525.73,50,27.97,29.31
U2761,49,Female,6.7,10,Non-Vegetarian,4.0,Medium,308,404.58,96,66.81,65.4
U2762,37,Female,5.0,2,Non-Vegetarian,11.0,Low,383,540.83,59,16.2,11.59
U2763,31,Male,5.8,2,Vegetarian,10.9,High,468,247.59,60,80.62,75.76
U2764,52,Male,4.0,6,Vegetarian,6.5,Medium,486,564.65,63,18.92,22.25
U2765,57,Female,7.4,5,Vegetarian,6.1,Medium,205,449.16,42,42.69,42.72
U2766,59,Male,6.3,2,Non-Vegetarian,1.7,High,28,204.51,47,100.0,100.0
U2767,26,Other,7.4,7,Non-Vegetarian,5.4,Low,330,586.76,76,21.31,21.6
U2768,41,Male,6.9,1,Non-Vegetarian,6.1,Medium,145,287.37,48,80.85,81.76
U2769,58,Female,6.6,3,Non-Vegetarian,7.9,Low,323,377.86,57,49.41,47.81
U2770,21,Male,8.4,5,Vegetarian,7.4,Medium,120,540.75,63,39.67,43.66
U2771,29,Other,7.3,4,Non-Vegetarian,6.7,Low,282,478.63,92,52.14,52.17
U2772,41,Female,8.6,1,Non-Vegetarian,3.8,High,84,211.46,91,100.0,98.15
U2773,18,Male,8.0,9,Non-Vegetarian,9.9,Medium,379,285.11,40,53.05,51.99
U2774,31,Female,5.0,8,Non-Vegetarian,4.5,High,244,395.71,83,67.92,72.31
U2775,48,Male,4.6,1,Non-Vegetarian,12.0,High,127,338.23,57,68.79,67.99
U2776,27,Female,7.0,9,Non-Vegetarian,1.3,High,298,466.67,99,69.81,65.46
U2777,50,Male,9.7,3,Non-Vegetarian,2.5,High,238,260.75,71,100.0,100.0
U2778,53,Female,4.4,6,Non-Vegetarian,3.9,Low,489,513.82,46,13.53,15.65
U2779,59,Male,4.4,5,Vegan,4.6,Medium,156,287.01,65,78.44,74.36
U2780,52,Other,7.3,6,Vegetarian,11.0,High,489,348.29,77,66.77,64.49
U2781,35,Male,9.9,8,Non-Vegetarian,7.4,Low,39,370.52,47,48.67,45.64
U2782,42,Male,6.9,9,Non-Vegetarian,2.1,Low,470,300.55,78,67.16,65.59
U2783,29,Male,8.4,6,Non-Vegetarian,10.7,Low,295,301.85,88,71.54,73.38
U2784,45,Male,6.9,6,Vegetarian,8.4,High,138,468.04,73,54.93,52.35
U2785,26,Male,6.8,8,Non-Vegetarian,11.7,Low,229,233.73,79,71.02,70.85
U2786,41,Female,5.3,8,Vegan,9.3,Low,91,300.55,92,69.74,64.78
U2787,37,Female,7.7,1,Non-Vegetarian,9.1,Medium,65,567.23,40,28.91,26.69
U2788,43,Female,9.9,2,Non-Vegetarian,11.6,Low,106,516.32,52,31.23,27.8
U2789,22,Female,7.0,6,Non-Vegetarian,6.9,Low,297,517.72,81,34.92,34.13
U2790,44,Female,7.9,8,Vegetarian,10.0,High,343,371.76,50,50.98,54.13
U2791,45,Female,9.4,8,Non-Vegetarian,9.1,Low,407,213.95,99,89.85,86.7
U2792,54,Female,6.7,8,Non-Vegetarian,7.2,Low,481,591.91,77,11.83,12.81
U2793,57,Male,6.9,2,Non-Vegetarian,7.7,Medium,6,432.43,43,52.56,48.18
U2794,24,Male,5.8,10,Non-Vegetarian,9.2,High,334,424.83,40,30.32,32.08
U2795,36,Female,5.8,2,Vegetarian,5.2,Medium,397,519.65,72,46.25,51.24
U2796,39,Male,5.6,7,Vegetarian,9.5,Medium,421,224.74,53,68.57,72.96
U2797,35,Male,7.1,8,Vegan,2.3,High,268,462.23,49,46.85,44.95
U2798,32,Female,9.3,10,Vegetarian,7.5,Medium,56,261.72,94,94.61,98.69
U2799,50,Female,7.0,7,Vegetarian,2.4,Low,317,294.43,81,76.49,71.93
U2800,56,Female,9.0,10,Non-Vegetarian,4.4,Medium,186,547.5,41,21.93,20.91
U2801,22,Female,9.4,8,Non-Vegetarian,3.4,Low,55,213.8,99,100.0,100.0
U2802,57,Male,9.5,3,Vegetarian,4.0,High,179,430.2,42,62.72,60.53
U2803,54,Female,6.7,3,Non-Vegetarian,2.2,High,355,444.74,97,81.38,76.48
U2804,22,Male,8.0,7,Non-Vegetarian,2.4,Low,35,341.25,47,59.32,61.39
U2805,54,Female,5.1,9,Vegetarian,3.8,Low,126,205.76,76,82.69,80.75
U2806,24,Male,7.8,4,Vegetarian,2.6,Medium,475,312.69,69,81.58,85.04
U2807,19,Male,4.2,5,Non-Vegetarian,1.1,Medium,483,484.46,67,44.85,49.63
U2808,47,Male,8.0,4,Non-Vegetarian,4.7,Medium,126,465.86,84,67.79,66.88
U2809,28,Female,6.0,3,Vegetarian,9.9,Medium,478,362.43,67,59.68,60.68
U2810,54,Female,7.5,3,Vegetarian,4.3,High,11,422.66,57,70.39,73.81
U2811,56,Male,4.6,1,Non-Vegetarian,8.6,Low,88,546.02,66,29.54,30.6
U2812,50,Female,6.8,2,Vegetarian,7.2,Medium,349,505.29,55,40.1,39.24
U2813,26,Female,7.9,4,Non-Vegetarian,1.9,High,361,571.75,78,51.44,50.84
U2814,28,Male,4.7,5,Non-Vegetarian,11.4,High,144,544.34,76,36.7,33.82
U2815,29,Male,6.0,1,Non-Vegetarian,9.7,High,195,259.24,45,80.84,81.26
U2816,27,Male,4.2,4,Non-Vegetarian,2.7,Low,130,458.21,45,34.88,36.46
U2817,28,Male,4.5,5,Non-Vegetarian,1.3,Low,210,494.59,88,49.42,44.91
U2818,50,Male,5.2,4,Non-Vegetarian,10.1,High,355,576.44,84,36.08,31.89
U2819,37,Female,9.5,6,Non-Vegetarian,10.4,Low,213,488.19,63,32.28,35.82
U2820,22,Female,9.7,7,Vegetarian,10.9,Low,175,466.43,66,35.81,39.59
U2821,41,Female,5.4,7,Non-Vegetarian,8.0,High,154,229.01,83,95.05,94.59
U2822,49,Male,8.2,1,Non-Vegetarian,11.0,Low,320,241.64,82,87.23,87.98
U2823,48,Female,8.4,4,Vegan,1.8,Low,249,460.99,93,65.79,67.34
U2824,59,Male,7.8,2,Non-Vegetarian,7.6,Medium,450,578.29,70,34.82,31.12
U2825,31,Female,7.6,5,Non-Vegetarian,9.7,Low,209,334.24,53,52.26,50.61
U2826,36,Male,6.9,3,Vegetarian,6.7,Medium,229,526.4,72,46.44,45.68
U2827,59,Male,5.2,10,Non-Vegetarian,2.7,Low,97,546.54,60,18.32,19.86
U2828,41,Male,4.8,1,Vegetarian,7.7,High,232,574.78,45,28.11,28.9
U2829,49,Female,6.2,4,Non-Vegetarian,9.2,High,354,415.92,83,65.7,66.85
U2830,29,Male,5.4,7,Non-Vegetarian,2.4,Low,337,504.89,43,18.81,21.18
U2831,38,Male,8.8,7,Non-Vegetarian,11.5,Low,488,544.08,59,10.41,9.81
U2832,53,Female,7.6,1,Non-Vegetarian,11.2,Low,278,479.85,41,26.36,30.9
U2833,42,Female,8.3,4,Non-Vegetarian,4.6,Medium,24,312.41,97,100.0,97.34
U2834,31,Male,7.0,8,Non-Vegetarian,4.7,Low,198,354.33,63,54.43,54.2
U2835,25,Female,4.7,8,Vegetarian,7.0,Low,174,321.45,46,43.85,39.05
U2836,46,Male,8.6,3,Non-Vegetarian,11.8,Low,80,211.12,58,80.71,76.18
U2837,42,Other,7.7,6,Non-Vegetarian,8.6,Low,206,447.45,96,54.81,56.04
U2838,40,Male,7.7,8,Vegan,10.3,Low,460,239.79,51,55.28,59.56
U2839,53,Female,5.7,8,Non-Vegetarian,9.5,Low,484,324.57,48,36.38,36.93
U2840,29,Male,7.4,7,Non-Vegetarian,3.1,Low,78,364.52,95,76.34,78.24
U2841,29,Female,9.4,8,Vegan,1.4,Medium,226,472.75,42,43.39,44.16
U2842,35,Male,6.3,10,Vegetarian,2.7,High,427,533.16,90,46.15,50.06
U2843,53,Other,7.5,9,Non-Vegetarian,9.5,Medium,89,544.25,81,35.76,35.39
U2844,36,Male,4.8,10,Vegetarian,6.8,Low,254,289.7,91,66.54,70.68
U2845,52,Male,6.3,4,Non-Vegetarian,12.0,Low,179,501.01,52,20.52,19.35
U2846,44,Male,9.7,5,Vegetarian,1.9,Medium,208,258.03,74,100.0,100.0
U2847,20,Female,5.6,7,Vegan,11.6,Medium,76,446.38,98,57.88,52.96
U2848,30,Male,8.8,1,Vegetarian,1.1,Low,206,423.92,97,82.68,79.46
U2849,55,Female,9.5,5,Non-Vegetarian,3.9,Medium,103,293.72,48,81.14,80.14
U2850,58,Male,10.0,6,Non-Vegetarian,7.5,Low,458,591.9,71,19.44,16.01
U2851,36,Male,6.6,7,Non-Vegetarian,3.5,High,277,428.89,59,56.43,61.07
U2852,52,Other,5.4,3,Non-Vegetarian,9.1,Medium,467,504.41,72,38.74,34.99
U2853,32,Female,7.2,10,Non-Vegetarian,2.1,Medium,221,421.77,88,65.54,70.28
U2854,33,Male,7.4,2,Vegetarian,8.7,High,36,282.47,84,100.0,100.0
U2855,52,Male,8.9,10,Non-Vegetarian,8.7,Low,382,203.73,84,80.16,83.04
U2856,22,Male,4.8,8,Non-Vegetarian,10.3,Low,238,590.51,93,16.47,15.87
U2857,24,Female,6.5,5,Vegetarian,6.5,Medium,377,494.97,59,37.71,40.46
U2858,38,Female,9.8,8,Vegetarian,6.6,Medium,1,277.71,78,91.4,86.44
U2859,58,Female,9.9,3,Non-Vegetarian,1.9,Low,189,271.94,50,81.85,79.61
U2860,18,Male,7.6,10,Non-Vegetarian,1.0,Medium,457,459.74,95,60.44,63.24
U2861,42,Female,7.3,1,Vegan,8.5,Low,82,490.47,44,33.46,28.65
